start_time_ms, observed_ms, relative_trial_time_ms,x,y,z,rot_x,rot_y,rot_z,hmd_x,hmd_y,hmd_z,wheel_angle_degrees
1058111,1129733,71622.25000000,1.2648,1.2460,1.2476,2.8415,108.8592,358.3795,0.0000,0.0000,0.0000,111.0804
1058111,1129745,71633.38000000,1.2645,1.2467,1.2478,2.7955,106.5928,358.4203,0.0000,0.0000,0.0000,108.8592
1058111,1129756,71644.50000000,1.2650,1.2470,1.2484,2.8231,104.3831,358.3351,0.0000,0.0000,0.0000,106.5928
1058111,1129767,71655.63000000,1.2650,1.2458,1.2486,2.7871,102.1307,358.2891,0.0000,0.0000,0.0000,104.3831
1058111,1129778,71666.75000000,1.2648,1.2455,1.2489,2.7384,99.8919,358.2652,0.0000,0.0000,0.0000,102.1307
1058111,1129789,71677.88000000,1.2653,1.2476,1.2495,2.7107,97.5456,358.2380,0.0000,0.0000,0.0000,99.8919
1058111,1129800,71688.88000000,1.2653,1.2470,1.2496,2.7173,95.2650,358.1776,0.0000,0.0000,0.0000,97.5456
1058111,1129811,71700.00000000,1.2653,1.2470,1.2499,2.5943,92.9394,358.1806,0.0000,0.0000,0.0000,95.2650
1058111,1129822,71711.13000000,1.2655,1.2497,1.2503,2.6152,90.6019,358.1062,0.0000,0.0000,0.0000,92.9394
1058111,1129833,71722.25000000,1.2654,1.2469,1.2505,2.5374,88.2230,358.0639,0.0000,0.0000,0.0000,90.6019
1058111,1129845,71733.38000000,1.2651,1.2468,1.2507,2.4564,85.8025,358.0667,0.0000,0.0000,0.0000,88.2230
1058111,1129856,71744.50000000,1.2652,1.2492,1.2512,2.4848,83.4247,358.0219,0.0000,0.0000,0.0000,85.8025
1058111,1129867,71755.63000000,1.2651,1.2493,1.2513,2.4212,81.0304,357.9670,0.0000,0.0000,0.0000,83.4247
1058111,1129878,71766.63000000,1.2649,1.2467,1.2517,2.3568,78.5974,357.9826,0.0000,0.0000,0.0000,81.0304
1058111,1129889,71777.75000000,1.2644,1.2435,1.2521,2.2742,76.0582,357.9848,0.0000,0.0000,0.0000,78.5974
1058111,1129900,71788.88000000,1.2643,1.2421,1.2523,2.1512,73.5437,358.0239,0.0000,0.0000,0.0000,76.0582
1058111,1129911,71800.00000000,1.2637,1.2425,1.2522,2.2094,71.2777,357.9428,0.0000,0.0000,0.0000,73.5437
1058111,1129922,71811.13000000,1.2647,1.2463,1.2531,2.2802,68.7656,357.9896,0.0000,0.0000,0.0000,71.2777
1058111,1129933,71822.25000000,1.2646,1.2478,1.2535,2.3122,66.4148,358.0171,0.0000,0.0000,0.0000,68.7656
1058111,1129945,71833.38000000,1.2643,1.2488,1.2536,2.4564,64.1064,357.9992,0.0000,0.0000,0.0000,66.4148
1058111,1129956,71844.50000000,1.2640,1.2487,1.2543,2.2322,59.3793,358.0273,0.0000,0.0000,0.0000,64.1064
1058111,1129967,71855.50000000,1.2640,1.2487,1.2543,2.2322,59.3793,358.0273,0.0000,0.0000,0.0000,64.1064
1058111,1129978,71866.63000000,1.2640,1.2492,1.2545,2.3230,57.4384,357.9115,0.0000,0.0000,0.0000,59.3793
1058111,1129989,71877.75000000,1.2638,1.2497,1.2548,2.2356,55.3014,357.8839,0.0000,0.0000,0.0000,57.4384
1058111,1130000,71888.88000000,1.2638,1.2497,1.2550,2.1333,53.0176,358.0331,0.0000,0.0000,0.0000,55.3014
1058111,1130011,71900.00000000,1.2639,1.2488,1.2553,2.2199,51.2099,357.9467,0.0000,0.0000,0.0000,53.0176
1058111,1130022,71911.13000000,1.2632,1.2488,1.2553,2.1829,49.3165,357.9812,0.0000,0.0000,0.0000,51.2099
1058111,1130033,71922.25000000,1.2630,1.2482,1.2557,2.1397,47.2530,357.9818,0.0000,0.0000,0.0000,49.3165
1058111,1130044,71933.25000000,1.2628,1.2492,1.2557,2.0601,45.3920,357.9902,0.0000,0.0000,0.0000,47.2530
1058111,1130056,71944.38000000,1.2624,1.2486,1.2557,2.0493,43.6640,357.9874,0.0000,0.0000,0.0000,45.3920
1058111,1130067,71955.50000000,1.2622,1.2480,1.2558,2.0725,41.8930,358.0045,0.0000,0.0000,0.0000,43.6640
1058111,1130078,71966.63000000,1.2622,1.2475,1.2560,2.0638,40.2729,357.9801,0.0000,0.0000,0.0000,41.8930
1058111,1130089,71977.75000000,1.2617,1.2467,1.2560,2.0772,38.6987,357.9662,0.0000,0.0000,0.0000,40.2729
1058111,1130100,71988.88000000,1.2616,1.2468,1.2564,2.0566,37.0052,358.0501,0.0000,0.0000,0.0000,38.6987
1058111,1130111,72000.00000000,1.2614,1.2486,1.2564,2.0529,35.4177,358.0602,0.0000,0.0000,0.0000,37.0052
1058111,1130122,72011.13000000,1.2611,1.2470,1.2561,2.0149,33.7950,358.1234,0.0000,0.0000,0.0000,35.4177
1058111,1130133,72022.13000000,1.2608,1.2497,1.2568,1.9874,32.1449,358.1254,0.0000,0.0000,0.0000,33.7950
1058111,1130145,72033.38000000,1.2608,1.2493,1.2570,1.9761,30.4985,358.1128,0.0000,0.0000,0.0000,32.1449
1058111,1130156,72044.50000000,1.2608,1.2498,1.2576,1.8033,28.9001,358.1788,0.0000,0.0000,0.0000,30.4985
1058111,1130167,72055.63000000,1.2608,1.2505,1.2575,1.8133,27.3225,358.1638,0.0000,0.0000,0.0000,28.9001
1058111,1130178,72066.75000000,1.2607,1.2487,1.2579,1.7044,25.7011,358.1844,0.0000,0.0000,0.0000,27.3225
1058111,1130189,72077.88000000,1.2603,1.2482,1.2580,1.5948,24.0290,358.2551,0.0000,0.0000,0.0000,25.7011
1058111,1130200,72089.00000000,1.2602,1.2470,1.2577,1.5757,22.4149,358.2232,0.0000,0.0000,0.0000,24.0290
1058111,1130211,72100.00000000,1.2597,1.2490,1.2576,1.4912,20.7654,358.3039,0.0000,0.0000,0.0000,22.4149
1058111,1130222,72111.13000000,1.2587,1.2464,1.2574,1.4514,19.1544,358.2827,0.0000,0.0000,0.0000,20.7654
1058111,1130233,72122.25000000,1.2583,1.2475,1.2573,1.4679,17.5411,358.1724,0.0000,0.0000,0.0000,19.1544
1058111,1130245,72133.38000000,1.2580,1.2474,1.2572,1.3668,15.8466,358.2905,0.0000,0.0000,0.0000,17.5411
1058111,1130256,72144.50000000,1.2583,1.2481,1.2574,1.2890,14.2305,358.2549,0.0000,0.0000,0.0000,15.8466
1058111,1130267,72155.63000000,1.2583,1.2494,1.2575,1.2945,12.6269,358.3198,0.0000,0.0000,0.0000,14.2305
1058111,1130278,72166.75000000,1.2579,1.2511,1.2577,1.2384,10.9948,358.3434,0.0000,0.0000,0.0000,12.6269
1058111,1130289,72177.88000000,1.2575,1.2489,1.2576,1.2268,9.3832,358.2938,0.0000,0.0000,0.0000,10.9948
1058111,1130300,72188.88000000,1.2572,1.2484,1.2579,1.1847,7.7657,358.2211,0.0000,0.0000,0.0000,9.3832
1058111,1130311,72200.00000000,1.2572,1.2497,1.2581,1.1331,6.0744,358.3318,0.0000,0.0000,0.0000,7.7657
1058111,1130322,72211.13000000,1.2570,1.2495,1.2581,1.0473,4.3292,358.3961,0.0000,0.0000,0.0000,6.0744
1058111,1130333,72222.25000000,1.2568,1.2510,1.2583,0.9809,2.6463,358.3183,0.0000,0.0000,0.0000,4.3292
1058111,1130345,72233.38000000,1.2568,1.2510,1.2585,0.9598,0.8244,358.3828,0.0000,0.0000,0.0000,2.6463
1058111,1130356,72244.50000000,1.2565,1.2502,1.2585,0.9157,358.9981,358.4973,0.0000,0.0000,0.0000,0.8244
1058111,1130367,72255.63000000,1.2565,1.2502,1.2582,0.8093,357.2979,358.4238,0.0000,0.0000,0.0000,358.9981
1058111,1130378,72266.63000000,1.2564,1.2489,1.2583,0.8555,355.4592,358.4178,0.0000,0.0000,0.0000,357.2979
1058111,1130389,72277.75000000,1.2554,1.2475,1.2580,0.8337,353.4294,358.5170,0.0000,0.0000,0.0000,355.4592
1058111,1130400,72288.88000000,1.2552,1.2485,1.2582,0.7207,351.6409,358.4828,0.0000,0.0000,0.0000,353.4294
1058111,1130411,72300.00000000,1.2549,1.2488,1.2581,0.6430,349.7346,358.5577,0.0000,0.0000,0.0000,351.6409
1058111,1130422,72311.13000000,1.2548,1.2481,1.2577,0.5512,347.8164,358.6771,0.0000,0.0000,0.0000,349.7346
1058111,1130433,72322.25000000,1.2549,1.2487,1.2571,0.5851,345.9832,358.6062,0.0000,0.0000,0.0000,347.8164
1058111,1130445,72333.38000000,1.2546,1.2500,1.2570,0.5187,344.0052,358.7980,0.0000,0.0000,0.0000,345.9832
1058111,1130456,72344.50000000,1.2537,1.2498,1.2569,0.4802,342.1551,358.7198,0.0000,0.0000,0.0000,344.0052
1058111,1130467,72355.50000000,1.2537,1.2486,1.2568,0.4849,340.2275,358.7719,0.0000,0.0000,0.0000,342.1551
1058111,1130478,72366.63000000,1.2534,1.2488,1.2566,0.4689,338.3361,358.8706,0.0000,0.0000,0.0000,340.2275
1058111,1130489,72377.75000000,1.2531,1.2489,1.2569,0.5234,336.4408,358.7924,0.0000,0.0000,0.0000,338.3361
1058111,1130500,72388.88000000,1.2529,1.2484,1.2568,0.4499,334.4627,358.9637,0.0000,0.0000,0.0000,336.4408
1058111,1130511,72400.00000000,1.2526,1.2492,1.2566,0.4831,332.5766,358.9716,0.0000,0.0000,0.0000,334.4627
1058111,1130522,72411.13000000,1.2528,1.2504,1.2565,0.5096,330.6281,359.0293,0.0000,0.0000,0.0000,332.5766
1058111,1130533,72422.25000000,1.2526,1.2497,1.2563,0.5110,328.7244,359.0902,0.0000,0.0000,0.0000,330.6281
1058111,1130544,72433.25000000,1.2531,1.2505,1.2565,0.4720,326.8406,359.2255,0.0000,0.0000,0.0000,328.7244
1058111,1130556,72444.38000000,1.2529,1.2506,1.2565,0.4563,324.9913,359.2540,0.0000,0.0000,0.0000,326.8406
1058111,1130567,72455.50000000,1.2529,1.2500,1.2561,0.4807,323.1091,359.3438,0.0000,0.0000,0.0000,324.9913
1058111,1130578,72466.63000000,1.2528,1.2498,1.2560,0.4868,321.2541,359.3339,0.0000,0.0000,0.0000,323.1091
1058111,1130589,72477.75000000,1.2528,1.2498,1.2560,0.4868,321.2541,359.3339,0.0000,0.0000,0.0000,323.1091
1058111,1130600,72488.88000000,1.2515,1.2476,1.2554,0.4947,317.5494,359.6253,0.0000,0.0000,0.0000,319.4007
1058111,1130611,72500.00000000,1.2516,1.2505,1.2551,0.4367,315.6795,359.7081,0.0000,0.0000,0.0000,317.5494
1058111,1130622,72511.13000000,1.2514,1.2506,1.2548,0.4609,313.6482,359.7194,0.0000,0.0000,0.0000,315.6795
1058111,1130633,72522.13000000,1.2513,1.2505,1.2545,0.5395,311.6076,359.7576,0.0000,0.0000,0.0000,313.6482
1058111,1130645,72533.38000000,1.2509,1.2481,1.2542,0.5328,309.6146,359.9144,0.0000,0.0000,0.0000,311.6076
1058111,1130656,72544.50000000,1.2507,1.2484,1.2539,0.5053,307.6181,0.0316,0.0000,0.0000,0.0000,309.6146
1058111,1130667,72555.63000000,1.2504,1.2481,1.2537,0.5655,305.6070,0.0558,0.0000,0.0000,0.0000,307.6181
1058111,1130678,72566.75000000,1.2502,1.2499,1.2533,0.6395,303.6543,0.1049,0.0000,0.0000,0.0000,305.6070
1058111,1130689,72577.88000000,1.2500,1.2503,1.2533,0.6645,301.6663,0.1984,0.0000,0.0000,0.0000,303.6543
1058111,1130700,72589.00000000,1.2498,1.2502,1.2528,0.7097,299.6279,0.2810,0.0000,0.0000,0.0000,301.6663
1058111,1130711,72600.00000000,1.2497,1.2500,1.2526,0.7391,297.5832,0.3816,0.0000,0.0000,0.0000,299.6279
1058111,1130722,72611.13000000,1.2495,1.2506,1.2521,0.7586,295.3727,0.3634,0.0000,0.0000,0.0000,297.5832
1058111,1130733,72622.25000000,1.2493,1.2503,1.2516,0.8273,293.2226,0.4212,0.0000,0.0000,0.0000,295.3727
1058111,1130745,72633.38000000,1.2498,1.2498,1.2517,0.8525,291.1992,0.4481,0.0000,0.0000,0.0000,293.2226
1058111,1130756,72644.50000000,1.2496,1.2498,1.2514,0.8656,289.1472,0.5288,0.0000,0.0000,0.0000,291.1992
1058111,1130767,72655.63000000,1.2495,1.2497,1.2510,0.8981,287.1053,0.5461,0.0000,0.0000,0.0000,289.1472
1058111,1130778,72666.75000000,1.2498,1.2495,1.2510,0.9572,285.0105,0.6097,0.0000,0.0000,0.0000,287.1053
1058111,1130789,72677.88000000,1.2498,1.2498,1.2507,0.9824,282.8303,0.6612,0.0000,0.0000,0.0000,285.0105
1058111,1130800,72688.88000000,1.2498,1.2493,1.2504,1.0501,280.6495,0.6988,0.0000,0.0000,0.0000,282.8303
1058111,1130811,72700.00000000,1.2495,1.2485,1.2499,1.0704,278.3582,0.7074,0.0000,0.0000,0.0000,280.6495
1058111,1130822,72711.13000000,1.2495,1.2485,1.2494,1.1307,276.1964,0.7671,0.0000,0.0000,0.0000,278.3582
1058111,1130833,72722.25000000,1.2493,1.2485,1.2491,1.1364,274.0049,0.8250,0.0000,0.0000,0.0000,276.1964
1058111,1130845,72733.38000000,1.2492,1.2493,1.2487,1.2227,271.8995,0.8027,0.0000,0.0000,0.0000,274.0049
1058111,1130856,72744.50000000,1.2491,1.2493,1.2485,1.2706,269.8204,0.8236,0.0000,0.0000,0.0000,271.8995
1058111,1130867,72755.63000000,1.2491,1.2500,1.2483,1.3041,267.7367,0.7855,0.0000,0.0000,0.0000,269.8204
1058111,1130878,72766.63000000,1.2491,1.2493,1.2481,1.2353,265.5443,0.9247,0.0000,0.0000,0.0000,267.7367
1058111,1130889,72777.75000000,1.2494,1.2491,1.2475,1.3428,263.3317,0.8747,0.0000,0.0000,0.0000,265.5443
1058111,1130900,72788.88000000,1.2493,1.2500,1.2476,1.3498,261.0514,0.9353,0.0000,0.0000,0.0000,263.3317
1058111,1130911,72800.00000000,1.2496,1.2491,1.2475,1.4757,258.8503,1.0424,0.0000,0.0000,0.0000,261.0514
1058111,1130922,72811.13000000,1.2497,1.2492,1.2472,1.5510,256.4999,1.0313,0.0000,0.0000,0.0000,258.8503
1058111,1130933,72822.25000000,1.2499,1.2500,1.2468,1.6176,254.1908,1.0920,0.0000,0.0000,0.0000,256.4999
1058111,1130945,72833.38000000,1.2505,1.2501,1.2468,1.5478,251.9940,1.2365,0.0000,0.0000,0.0000,254.1908
1058111,1130956,72844.50000000,1.2507,1.2502,1.2466,1.6395,249.7085,1.2755,0.0000,0.0000,0.0000,251.9940
1058111,1130967,72855.50000000,1.2509,1.2502,1.2464,1.6729,247.4975,1.2635,0.0000,0.0000,0.0000,249.7085
1058111,1130978,72866.63000000,1.2503,1.2469,1.2458,1.7648,245.2709,1.3068,0.0000,0.0000,0.0000,247.4975
1058111,1130989,72877.75000000,1.2504,1.2468,1.2454,1.8888,243.0561,1.2531,0.0000,0.0000,0.0000,245.2709
1058111,1131000,72888.88000000,1.2503,1.2488,1.2454,1.9221,240.9774,1.4012,0.0000,0.0000,0.0000,243.0561
1058111,1131011,72900.00000000,1.2505,1.2485,1.2451,2.0498,238.9763,1.3888,0.0000,0.0000,0.0000,240.9774
1058111,1131022,72911.13000000,1.2509,1.2490,1.2445,2.1270,236.8582,1.3571,0.0000,0.0000,0.0000,238.9763
1058111,1131033,72922.25000000,1.2510,1.2493,1.2441,2.1045,234.8500,1.3150,0.0000,0.0000,0.0000,236.8582
1058111,1131044,72933.25000000,1.2510,1.2493,1.2441,2.1045,234.8500,1.3150,0.0000,0.0000,0.0000,236.8582
1058111,1131056,72944.38000000,1.2513,1.2494,1.2439,2.1496,232.7702,1.3212,0.0000,0.0000,0.0000,234.8500
1058111,1131067,72955.50000000,1.2516,1.2494,1.2436,2.2421,230.7628,1.2179,0.0000,0.0000,0.0000,232.7702
1058111,1131078,72966.63000000,1.2524,1.2483,1.2434,2.2066,226.8415,1.2358,0.0000,0.0000,0.0000,228.7665
1058111,1131089,72977.75000000,1.2523,1.2475,1.2436,2.2356,224.8461,1.2769,0.0000,0.0000,0.0000,226.8415
1058111,1131100,72988.88000000,1.2524,1.2492,1.2432,2.2488,222.9311,1.2029,0.0000,0.0000,0.0000,224.8461
1058111,1131111,73000.00000000,1.2522,1.2478,1.2429,2.3051,221.0525,1.2132,0.0000,0.0000,0.0000,222.9311
1058111,1131122,73011.13000000,1.2524,1.2479,1.2428,2.3280,219.0963,1.1852,0.0000,0.0000,0.0000,221.0525
1058111,1131133,73022.13000000,1.2526,1.2493,1.2424,2.3539,217.1417,1.1326,0.0000,0.0000,0.0000,219.0963
1058111,1131145,73033.38000000,1.2529,1.2486,1.2422,2.2739,215.1640,1.2418,0.0000,0.0000,0.0000,217.1417
1058111,1131156,73044.50000000,1.2531,1.2487,1.2421,2.2816,213.1721,1.1734,0.0000,0.0000,0.0000,215.1640
1058111,1131167,73055.63000000,1.2535,1.2491,1.2419,2.3208,211.1474,1.1207,0.0000,0.0000,0.0000,213.1721
1058111,1131178,73066.75000000,1.2536,1.2492,1.2416,2.3469,209.1678,1.0812,0.0000,0.0000,0.0000,211.1474
1058111,1131189,73077.88000000,1.2537,1.2486,1.2416,2.4083,207.1308,1.1029,0.0000,0.0000,0.0000,209.1678
1058111,1131200,73089.00000000,1.2541,1.2489,1.2415,2.3993,205.0398,1.0703,0.0000,0.0000,0.0000,207.1308
1058111,1131211,73100.00000000,1.2547,1.2489,1.2414,2.4435,203.0068,1.0012,0.0000,0.0000,0.0000,205.0398
1058111,1131222,73111.13000000,1.2550,1.2486,1.2415,2.4801,200.8752,0.9870,0.0000,0.0000,0.0000,203.0068
1058111,1131233,73122.25000000,1.2554,1.2494,1.2413,2.4931,198.8008,0.9815,0.0000,0.0000,0.0000,200.8752
1058111,1131245,73133.38000000,1.2554,1.2475,1.2411,2.4887,196.7529,0.9554,0.0000,0.0000,0.0000,198.8008
1058111,1131256,73144.50000000,1.2556,1.2470,1.2413,2.5374,194.7847,0.9353,0.0000,0.0000,0.0000,196.7529
1058111,1131267,73155.63000000,1.2557,1.2479,1.2413,2.6119,192.8383,0.8520,0.0000,0.0000,0.0000,194.7847
1058111,1131278,73166.75000000,1.2562,1.2479,1.2414,2.6373,190.9477,0.8643,0.0000,0.0000,0.0000,192.8383
1058111,1131289,73177.88000000,1.2567,1.2486,1.2411,2.6801,189.0443,0.8463,0.0000,0.0000,0.0000,190.9477
1058111,1131300,73188.88000000,1.2569,1.2490,1.2412,2.7788,187.2106,0.7145,0.0000,0.0000,0.0000,189.0443
1058111,1131311,73200.00000000,1.2567,1.2477,1.2411,2.7302,185.4305,0.8009,0.0000,0.0000,0.0000,187.2106
1058111,1131322,73211.13000000,1.2569,1.2472,1.2411,2.7727,183.7177,0.7257,0.0000,0.0000,0.0000,185.4305
1058111,1131333,73222.25000000,1.2572,1.2469,1.2413,2.7784,182.0054,0.7169,0.0000,0.0000,0.0000,183.7177
1058111,1131345,73233.38000000,1.2584,1.2482,1.2415,3.0710,180.3383,0.6357,0.0000,0.0000,0.0000,182.0054
1058111,1131356,73244.50000000,1.2589,1.2470,1.2417,3.0734,178.5775,0.5806,0.0000,0.0000,0.0000,180.3383
1058111,1131367,73255.63000000,1.2589,1.2470,1.2417,3.0734,178.5775,0.5806,0.0000,0.0000,0.0000,180.3383
1058111,1131378,73266.63000000,1.2589,1.2477,1.2415,3.0524,176.7924,0.5485,0.0000,0.0000,0.0000,178.5775
1058111,1131389,73277.75000000,1.2594,1.2460,1.2418,3.2889,175.1971,0.3898,0.0000,0.0000,0.0000,176.7924
1058111,1131400,73288.88000000,1.2596,1.2486,1.2414,3.3141,171.6415,0.2735,0.0000,0.0000,0.0000,173.4137
1058111,1131411,73300.00000000,1.2592,1.2477,1.2413,3.3117,169.8551,0.2780,0.0000,0.0000,0.0000,171.6415
1058111,1131422,73311.13000000,1.2594,1.2477,1.2413,3.2331,168.0397,0.1763,0.0000,0.0000,0.0000,169.8551
1058111,1131433,73322.25000000,1.2595,1.2485,1.2414,3.2855,166.2103,0.1178,0.0000,0.0000,0.0000,168.0397
1058111,1131445,73333.38000000,1.2597,1.2480,1.2416,3.2882,164.3637,0.1373,0.0000,0.0000,0.0000,166.2103
1058111,1131456,73344.50000000,1.2600,1.2484,1.2414,3.2510,162.5380,359.9832,0.0000,0.0000,0.0000,164.3637
1058111,1131467,73355.50000000,1.2603,1.2478,1.2416,3.2691,160.6890,359.9372,0.0000,0.0000,0.0000,162.5380
1058111,1131478,73366.63000000,1.2607,1.2477,1.2420,3.2777,158.8904,359.9583,0.0000,0.0000,0.0000,160.6890
1058111,1131489,73377.75000000,1.2609,1.2476,1.2420,3.1945,157.1122,359.8772,0.0000,0.0000,0.0000,158.8904
1058111,1131500,73388.88000000,1.2609,1.2476,1.2420,3.1945,157.1122,359.8772,0.0000,0.0000,0.0000,158.8904
1058111,1131511,73400.00000000,1.2614,1.2468,1.2425,3.2926,153.5593,359.7957,0.0000,0.0000,0.0000,155.2942
1058111,1131522,73411.13000000,1.2614,1.2468,1.2425,3.2926,153.5593,359.7957,0.0000,0.0000,0.0000,155.2942
1058111,1131533,73422.25000000,1.2618,1.2474,1.2426,3.2506,150.1197,359.6657,0.0000,0.0000,0.0000,151.8263
1058111,1131544,73433.25000000,1.2620,1.2470,1.2429,3.2600,148.4580,359.5677,0.0000,0.0000,0.0000,150.1197
1058111,1131556,73444.38000000,1.2622,1.2474,1.2428,3.0880,146.7693,359.5821,0.0000,0.0000,0.0000,148.4580
1058111,1131567,73455.50000000,1.2622,1.2474,1.2428,3.0880,146.7693,359.5821,0.0000,0.0000,0.0000,148.4580
1058111,1131578,73466.63000000,1.2629,1.2473,1.2436,3.2013,143.3828,359.3967,0.0000,0.0000,0.0000,145.0909
1058111,1131589,73477.75000000,1.2629,1.2471,1.2439,3.2141,141.6832,359.3534,0.0000,0.0000,0.0000,143.3828
1058111,1131600,73488.88000000,1.2629,1.2471,1.2439,3.2141,141.6832,359.3534,0.0000,0.0000,0.0000,143.3828
1058111,1131611,73500.00000000,1.2627,1.2464,1.2443,3.2723,138.2328,359.2648,0.0000,0.0000,0.0000,139.9436
1058111,1131622,73511.13000000,1.2633,1.2457,1.2436,3.1934,136.3973,359.1348,0.0000,0.0000,0.0000,138.2328
1058111,1131633,73522.13000000,1.2632,1.2464,1.2436,3.1337,134.6536,359.0915,0.0000,0.0000,0.0000,136.3973
1058111,1131645,73533.38000000,1.2636,1.2474,1.2440,3.1418,133.0041,359.0810,0.0000,0.0000,0.0000,134.6536
1058111,1131656,73544.50000000,1.2634,1.2463,1.2445,3.1282,131.3138,359.0194,0.0000,0.0000,0.0000,133.0041
1058111,1131667,73555.63000000,1.2634,1.2463,1.2445,3.1282,131.3138,359.0194,0.0000,0.0000,0.0000,133.0041
1058111,1131678,73566.75000000,1.2638,1.2467,1.2443,3.0930,129.5296,358.9256,0.0000,0.0000,0.0000,131.3138
1058111,1131689,73577.88000000,1.2646,1.2482,1.2453,3.1027,126.1483,358.8400,0.0000,0.0000,0.0000,127.8493
1058111,1131700,73589.00000000,1.2646,1.2482,1.2453,3.1027,126.1483,358.8400,0.0000,0.0000,0.0000,127.8493
1058111,1131711,73600.00000000,1.2649,1.2467,1.2463,3.0292,122.7753,358.5800,0.0000,0.0000,0.0000,124.4349
1058111,1131722,73611.13000000,1.2649,1.2467,1.2463,3.0292,122.7753,358.5800,0.0000,0.0000,0.0000,124.4349
1058111,1131733,73622.25000000,1.2650,1.2465,1.2463,2.9706,121.0238,358.6006,0.0000,0.0000,0.0000,122.7753
1058111,1131745,73633.38000000,1.2652,1.2473,1.2469,2.8773,117.6709,358.3484,0.0000,0.0000,0.0000,119.3392
1058111,1131756,73644.50000000,1.2652,1.2473,1.2469,2.8773,117.6709,358.3484,0.0000,0.0000,0.0000,119.3392
1058111,1131767,73655.63000000,1.2654,1.2476,1.2468,2.8330,115.9092,358.3307,0.0000,0.0000,0.0000,117.6709
1058111,1131778,73666.75000000,1.2652,1.2490,1.2469,2.8618,114.1451,358.3485,0.0000,0.0000,0.0000,115.9092
1058111,1131789,73677.88000000,1.2647,1.2474,1.2470,2.8789,112.4180,358.2885,0.0000,0.0000,0.0000,114.1451
1058111,1131800,73688.88000000,1.2645,1.2466,1.2471,2.8333,110.6230,358.2714,0.0000,0.0000,0.0000,112.4180
1058111,1131811,73700.00000000,1.2644,1.2472,1.2473,2.8062,108.8215,358.3168,0.0000,0.0000,0.0000,110.6230
1058111,1131822,73711.13000000,1.2644,1.2472,1.2473,2.8062,108.8215,358.3168,0.0000,0.0000,0.0000,110.6230
1058111,1131833,73722.25000000,1.2650,1.2488,1.2477,2.7677,105.3490,358.2002,0.0000,0.0000,0.0000,108.8215
1058111,1131845,73733.38000000,1.2655,1.2489,1.2484,2.7088,101.7504,358.1446,0.0000,0.0000,0.0000,103.5325
1058111,1131856,73744.50000000,1.2653,1.2491,1.2489,2.6532,99.9261,358.1440,0.0000,0.0000,0.0000,101.7504
1058111,1131867,73755.63000000,1.2654,1.2487,1.2489,2.7377,98.1499,358.1600,0.0000,0.0000,0.0000,99.9261
1058111,1131878,73766.63000000,1.2655,1.2483,1.2493,2.6552,96.4171,358.0440,0.0000,0.0000,0.0000,98.1499
1058111,1131889,73777.75000000,1.2654,1.2479,1.2494,2.6395,94.5630,358.0518,0.0000,0.0000,0.0000,96.4171
1058111,1131900,73788.88000000,1.2654,1.2479,1.2494,2.6395,94.5630,358.0518,0.0000,0.0000,0.0000,96.4171
1058111,1131911,73800.00000000,1.2656,1.2480,1.2500,2.5871,90.9775,357.9892,0.0000,0.0000,0.0000,92.7464
1058111,1131922,73811.13000000,1.2653,1.2467,1.2504,2.5264,89.1071,357.9811,0.0000,0.0000,0.0000,90.9775
1058111,1131933,73822.25000000,1.2653,1.2467,1.2504,2.5264,89.1071,357.9811,0.0000,0.0000,0.0000,90.9775
1058111,1131945,73833.38000000,1.2653,1.2472,1.2509,2.4596,85.2508,357.9989,0.0000,0.0000,0.0000,87.2319
1058111,1131956,73844.50000000,1.2653,1.2472,1.2509,2.4596,85.2508,357.9989,0.0000,0.0000,0.0000,87.2319
1058111,1131967,73855.50000000,1.2651,1.2457,1.2511,2.4075,83.3093,357.8816,0.0000,0.0000,0.0000,85.2508
1058111,1131978,73866.63000000,1.2649,1.2461,1.2514,2.3576,81.2781,357.9668,0.0000,0.0000,0.0000,83.3093
1058111,1131989,73877.75000000,1.2648,1.2456,1.2518,2.3950,79.2968,357.9863,0.0000,0.0000,0.0000,81.2781
1058111,1132000,73888.88000000,1.2646,1.2451,1.2523,2.3939,77.3340,357.9034,0.0000,0.0000,0.0000,79.2968
1058111,1132011,73900.00000000,1.2642,1.2459,1.2524,2.4083,75.2295,357.9647,0.0000,0.0000,0.0000,77.3340
1058111,1132022,73911.13000000,1.2643,1.2466,1.2528,2.4330,73.1362,357.9167,0.0000,0.0000,0.0000,75.2295
1058111,1132033,73922.25000000,1.2643,1.2449,1.2529,2.3551,70.9519,357.9493,0.0000,0.0000,0.0000,73.1362
1058111,1132044,73933.25000000,1.2640,1.2459,1.2530,2.3288,68.7864,357.9476,0.0000,0.0000,0.0000,70.9519
1058111,1132056,73944.38000000,1.2642,1.2473,1.2534,2.4511,66.7804,357.8615,0.0000,0.0000,0.0000,68.7864
1058111,1132067,73955.50000000,1.2639,1.2462,1.2537,2.3807,64.6091,357.8735,0.0000,0.0000,0.0000,66.7804
1058111,1132078,73966.63000000,1.2634,1.2464,1.2540,2.2413,62.3367,357.9453,0.0000,0.0000,0.0000,64.6091
1058111,1132089,73977.75000000,1.2636,1.2471,1.2544,2.3822,60.1038,357.9007,0.0000,0.0000,0.0000,62.3367
1058111,1132100,73988.88000000,1.2636,1.2472,1.2545,2.4123,58.0740,357.8091,0.0000,0.0000,0.0000,60.1038
